ID,A,B,C,D,E,F,G,H,I,J,Time
15683_12_1558061289018191207,0,225,243,0,77,0,24,0,0,0,117607328
15683_12_1558061289177135749,0,203,199,0,31,0,17,0,0,0,147792948
15683_12_1558061289371672131,0,206,197,0,32,0,20,0,0,0,105418444
15683_12_1558061289535730507,0,199,206,0,34,0,13,0,0,0,116573166
15683_12_1558061289703625030,0,209,193,0,31,0,23,0,0,0,88923538
15683_12_1558061289836292973,0,211,221,0,61,0,25,0,0,0,250225466
15683_12_1558061290138536486,0,203,202,0,34,0,17,0,0,0,153957279
15683_12_1558061290377008662,0,214,188,0,31,0,27,0,0,0,80068089
15683_12_1558061290502846940,0,209,214,0,52,0,22,0,0,0,86001848
15683_12_1558061290636143631,0,214,224,0,67,0,26,0,0,0,70966576
15683_12_1558061290750816833,0,204,198,0,31,0,18,0,0,0,102073232
15683_12_1558061290900053991,0,205,220,0,54,0,19,0,0,0,142049572
15683_12_1558061291091107829,0,214,229,0,72,0,24,0,0,0,150270897
15683_12_1558061291241401383,0,199,211,0,39,0,12,0,0,0,110254193
15683_12_1558061291351678106,0,206,199,0,34,0,20,0,0,0,75729267
15683_12_1558061291497930913,0,212,193,0,34,0,25,0,0,0,50578997
15683_12_1558061291581417035,0,211,238,0,78,0,25,0,0,0,141815188
15683_12_1558061291763209388,0,209,194,0,32,0,23,0,0,0,131337237
15683_12_1558061291894571865,0,197,216,0,42,0,11,0,0,0,128714858
15683_12_1558061292060215252,0,212,192,0,33,0,26,0,0,0,54815602
15683_12_1558061292152199596,0,214,193,0,36,0,27,0,0,0,38140224
15683_12_1558061292275039787,0,211,194,0,34,0,25,0,0,0,66060257
15683_12_1558061292341132847,0,213,215,0,57,0,27,0,0,0,155686014
15683_12_1558061292530004246,0,207,196,0,32,0,21,0,0,0,83916754
15683_12_1558061292613954895,0,206,201,0,36,0,17,0,0,0,101977872
15683_12_1558061292715952612,0,202,205,0,36,0,16,0,0,0,76742963
15683_12_1558061292792716116,0,203,199,0,31,0,17,0,0,0,74978373
15683_12_1558061292867727433,0,212,193,0,34,0,23,0,0,0,55501673
15683_12_1558061292978838771,0,199,202,0,30,0,13,0,0,0,87679956
15683_12_1558061293096817065,0,210,191,0,30,0,22,0,0,0,54353930
15683_12_1558061293173651523,0,206,203,0,38,0,19,0,0,0,89986264
15683_12_1558061293298135250,0,211,192,0,32,0,25,0,0,0,100015163
15683_12_1558061293398175603,0,209,193,0,31,0,23,0,0,0,151989176
15683_12_1558061293597763967,0,204,200,0,33,0,18,0,0,0,135589728
15683_12_1558061293819898521,0,213,187,0,29,0,27,0,0,0,55691056
15683_12_1558061294047779055,0,215,191,0,35,1,27,0,0,0,42854898
15683_12_1558061294132037809,0,212,221,0,62,0,26,0,0,0,115746232
15683_12_1558061294274314677,0,202,202,0,33,0,16,0,0,0,97849157
15683_12_1558061294398206340,0,201,206,0,36,0,15,0,0,0,129311825
15683_12_1558061294560366867,0,210,190,0,29,0,24,0,0,0,105994561
15683_12_1558061294811906328,0,206,198,0,33,0,19,0,0,0,113624539
15683_12_1558061294962712504,0,201,201,0,31,0,15,0,0,0,146312333
15683_12_1558061295109095842,0,200,203,0,32,0,14,0,0,0,134717966
15683_12_1558061295243836408,0,193,210,0,32,0,7,0,0,0,93479368
15683_12_1558061295422031161,0,206,197,0,32,0,20,0,0,0,116477427
15683_12_1558061295587457640,0,215,193,0,37,1,27,0,0,0,94536240
15683_12_1558061295734309369,0,201,200,0,30,0,15,0,0,0,153920537
15683_12_1558061295947318318,0,211,204,0,44,0,23,0,0,0,171253758
15683_12_1558061296203644629,0,205,198,0,32,0,18,0,0,0,113217364
15683_12_1558061296360710793,0,211,209,0,49,0,24,0,0,0,104416749
15683_12_1558061296511065703,0,214,235,0,78,0,28,0,0,0,160742977
15683_12_1558061296733566105,0,206,196,0,31,0,20,0,0,0,115949039
15683_12_1558061296903904112,0,212,220,0,61,0,26,0,0,0,127367236
15683_12_1558061297067712645,0,214,217,0,60,0,25,0,0,0,133913075
15683_12_1558061297201649934,0,209,221,0,59,0,20,0,0,0,131482935
15683_12_1558061297333159604,0,211,225,0,65,0,23,0,0,0,215800874
15683_12_1558061297598732289,0,205,197,0,31,0,19,0,0,0,120741714
15683_12_1558061297768630766,0,205,201,0,35,0,19,0,0,0,140816751
15683_12_1558061297940307282,0,206,197,0,32,0,20,0,0,0,152857598
15683_12_1558061298139146989,0,215,188,0,32,0,27,0,0,0,83132561
15683_12_1558061298290311558,0,206,197,0,32,0,19,0,0,0,111587553
15683_12_1558061298437915500,0,202,199,0,30,0,16,0,0,0,102892578
15683_12_1558061298654402061,0,208,195,0,32,0,22,0,0,0,86210101
15683_12_1558061298804591180,0,205,201,0,35,0,19,0,0,0,69698999
15683_12_1558061298906268850,0,200,203,0,32,0,14,0,0,0,113193389
15683_12_1558061299070149750,0,205,200,0,34,0,18,0,0,0,156252782
15683_12_1558061299264429096,0,206,206,0,41,0,20,0,0,0,133112339
15683_12_1558061299447639761,0,204,201,0,34,0,18,0,0,0,87905818
15683_12_1558061299535574095,0,205,198,0,32,0,19,0,0,0,135813613
15683_12_1558061299735584350,0,206,197,0,32,0,20,0,0,0,80479178
15683_12_1558061299816102765,0,200,202,0,31,0,14,0,0,0,106242861
15683_12_1558061299972005916,0,206,198,0,33,0,20,0,0,0,55529088
15683_12_1558061300055027617,0,211,189,0,29,0,25,0,0,0,90892651
15683_12_1558061300243752099,0,212,197,0,38,0,26,0,0,0,145709738
15683_12_1558061300426372977,0,216,241,0,86,0,25,0,0,0,184638389
15683_12_1558061300713162467,0,207,194,0,30,0,21,0,0,0,87050088
15683_12_1558061300857467095,0,206,201,0,36,0,19,0,0,0,116212347
15683_12_1558061301025697832,0,206,200,0,35,0,20,0,0,0,168405758
15683_12_1558061301249617071,0,206,194,0,29,0,20,0,0,0,101174324
15683_12_1558061301391771904,0,204,201,0,34,0,18,0,0,0,109036588
15683_12_1558061301611759382,0,207,198,0,34,0,21,0,0,0,96349135
15683_12_1558061301741359640,0,209,193,0,31,0,22,0,0,0,60607595
15683_12_1558061301847774527,0,203,200,0,32,0,17,0,0,0,138122311
15683_12_1558061302020254299,0,201,205,0,35,0,15,0,0,0,117659683
15683_12_1558061302171681325,0,206,199,0,34,0,17,0,0,0,95744909
15683_12_1558061302294803692,0,208,199,0,36,0,22,0,0,0,87258023
15683_12_1558061302415512784,0,215,237,0,81,0,25,0,0,0,104734943
15683_12_1558061302543530743,0,203,208,0,40,0,17,0,0,0,83941673
15683_12_1558061302734313327,0,203,204,0,36,0,17,0,0,0,101623347
15683_12_1558061302888470511,0,208,193,0,30,0,22,0,0,0,118637159
15683_12_1558061303007139650,0,223,214,0,32,0,20,0,0,0,114856383
15683_12_1558061303122022398,0,202,200,0,31,0,16,0,0,0,121256802
15683_12_1558061303290527827,0,202,200,0,31,0,16,0,0,0,116465735
15683_12_1558061303407019872,0,206,196,0,31,0,20,0,0,0,95798147
15683_12_1558061303559594168,0,211,220,0,60,0,24,0,0,0,98693252
15683_12_1558061303658325275,0,209,220,0,58,0,23,0,0,0,152333042
15683_12_1558061303848550922,0,211,215,0,55,0,24,0,0,0,113434586
15683_12_1558061303989291795,0,207,200,0,36,0,21,0,0,0,131165789
15683_12_1558061304162538957,0,213,190,0,32,0,27,0,0,0,49755970
15683_12_1558061304212317242,0,206,196,0,31,1,19,0,0,0,42334645
15683_12_1558061304368182568,0,211,222,0,62,0,24,0,0,0,122395294
15683_12_1558061304523323322,0,209,199,0,37,0,23,0,0,0,126789437
15683_12_1558061304708093526,0,205,199,0,33,0,19,0,0,0,100489893
15683_12_1558061304866960026,0,206,195,0,30,0,19,0,0,0,138200154
15683_12_1558061305053822501,0,205,202,0,36,0,18,0,0,0,119306130
15683_12_1558061305216049634,0,206,197,0,32,0,20,0,0,0,126246557
15683_12_1558061305375866401,0,205,201,0,35,0,18,0,0,0,132090120
15683_12_1558061305507984498,0,205,197,0,31,0,18,0,0,0,199969366
15683_12_1558061305776971744,0,202,221,0,52,0,16,0,0,0,118701853
15683_12_1558061305895693548,0,205,224,0,58,0,18,0,0,0,160649847
15683_12_1558061306056376833,0,206,219,0,54,0,20,0,0,0,216882478
15683_12_1558061306309250909,0,208,205,0,42,0,22,0,0,0,141901195
15683_12_1558061306488111050,0,206,196,0,31,0,20,0,0,0,105260798
15683_12_1558061306631265282,0,215,211,0,55,0,27,0,0,0,63258129
15683_12_1558061306744640392,0,209,190,0,28,0,23,0,0,0,51081247
15683_12_1558061306814344597,0,215,194,0,38,0,26,0,0,0,47298500
15683_12_1558061306913344815,0,210,214,0,53,0,23,0,0,0,77499308
15683_12_1558061307014622796,0,209,203,0,41,0,22,0,0,0,69689050
15683_12_1558061307167529108,0,215,188,0,32,0,27,0,0,0,127170847
15683_12_1558061307336161066,0,211,191,0,31,0,25,0,0,0,119402112
15683_12_1558061307553018281,0,209,193,0,31,0,22,0,0,0,107167421
15683_12_1558061307708006670,0,201,200,0,30,0,15,0,0,0,107074739
15683_12_1558061307964387687,0,206,199,0,34,0,20,0,0,0,131736690
15683_12_1558061308156728979,0,206,197,0,32,0,20,0,0,0,80864156
15683_12_1558061308237613631,0,207,228,0,64,0,19,0,0,0,122904397
15683_12_1558061308396807736,0,206,200,0,35,0,20,0,0,0,75453870
15683_12_1558061308590695581,0,205,200,0,34,0,19,0,0,0,76318480
15683_12_1558061308667053050,0,207,197,0,33,0,21,0,0,0,147171204
15683_12_1558061308814252599,0,205,200,0,34,0,19,0,0,0,165026367
15683_12_1558061309024324607,0,215,232,0,76,1,27,0,0,0,150940126
15683_12_1558061309175286725,0,202,221,0,52,0,16,0,0,0,124744078
15683_12_1558061309394358991,0,208,192,0,29,0,22,0,0,0,101909827
15683_12_1558061309535754113,0,206,201,0,36,0,20,0,0,0,119628644
15683_12_1558061309690786620,0,202,203,0,36,0,16,0,0,0,126365489
15683_12_1558061309868482150,0,206,200,0,35,0,19,0,0,0,167284345
15683_12_1558061310095340382,0,213,211,0,53,0,25,0,0,0,165822506
15683_12_1558061310300004431,0,204,201,0,34,0,18,0,0,0,136444406
15683_12_1558061310481566766,0,208,193,0,30,0,22,0,0,0,143613200
15683_12_1558061310625207168,0,205,202,0,36,0,18,0,0,0,177808533
15683_12_1558061310803038504,0,210,195,0,34,0,23,0,0,0,154025438
15683_12_1558061310996783414,0,209,203,0,41,0,22,0,0,0,128183151
15683_12_1558061311185467749,0,201,202,0,32,0,15,0,0,0,110437781
15683_12_1558061311333115273,0,202,200,0,31,0,16,0,0,0,123085349
15683_12_1558061311511990366,0,204,198,0,31,0,18,0,0,0,139714168
15683_12_1558061311691626105,0,214,188,0,31,0,28,0,0,0,103674102
15683_12_1558061311795324458,0,197,206,0,32,0,11,0,0,0,153420466
15683_12_1558061312055104470,0,205,198,0,32,0,19,0,0,0,93872626
15683_12_1558061312197966202,0,190,213,0,32,0,4,0,0,0,78696513
15683_12_1558061312307550208,0,199,208,0,36,0,12,0,0,0,107579956
15683_12_1558061312415163216,0,200,205,0,34,0,14,0,0,0,130333362
15683_12_1558061312606499495,0,199,209,0,37,0,13,0,0,0,207441414
15683_12_1558061312814018485,0,204,197,0,30,0,18,0,0,0,153701345
15683_12_1558061313025019713,0,208,193,0,30,0,22,0,0,0,93939457
15683_12_1558061313151625939,0,209,193,0,31,0,23,0,0,0,83805271
15683_12_1558061313281141712,0,209,224,0,62,0,23,0,0,0,85806735
15683_12_1558061313366973626,0,205,199,0,33,0,19,0,0,0,176567929
15683_12_1558061313543574914,0,214,187,0,30,0,28,0,0,0,169220190
15683_12_1558061313767708401,0,207,198,0,34,0,21,0,0,0,256354756
15683_12_1558061314080278237,0,206,229,0,64,0,19,0,0,0,145048593
15683_12_1558061314279460099,0,210,220,0,59,0,23,0,0,0,142548228
15683_12_1558061314583826253,0,204,198,0,31,0,17,0,0,0,114336883
15683_12_1558061314759791349,0,204,199,0,32,0,18,0,0,0,140597788
15683_12_1558061314900413822,0,211,226,0,66,0,22,0,0,0,230842607
15683_12_1558061315188070403,0,205,199,0,33,0,19,0,0,0,149669628
15683_12_1558061315483862251,0,207,194,0,30,0,21,0,0,0,124590362
15683_12_1558061315656606860,0,209,195,0,33,0,23,0,0,0,188240535
15683_12_1558061315903463396,0,211,192,0,32,0,25,0,0,0,97242211
15683_12_1558061316111818023,0,208,199,0,36,0,22,0,0,0,101022979
15683_12_1558061316345445793,0,201,202,0,32,0,14,0,0,0,113833304
15683_12_1558061316507064055,0,205,202,0,36,0,19,0,0,0,128019298
15683_12_1558061316692421748,0,212,190,0,31,0,26,0,0,0,92593355
15683_12_1558061316785044042,0,208,196,0,33,0,22,0,0,0,171047778
15683_12_1558061317011581330,0,207,201,0,37,0,21,0,0,0,161435783
15683_12_1558061317249788524,0,209,193,0,31,0,23,0,0,0,110222321
15683_12_1558061317404340026,0,206,221,0,56,0,19,0,0,0,181675327
15683_12_1558061317632343016,0,203,200,0,32,0,17,0,0,0,108579226
15683_12_1558061317770297723,0,203,199,0,31,0,17,0,0,0,168702912
15683_12_1558061317978019377,0,214,252,0,95,0,26,0,0,0,117765500
15683_12_1558061318147972926,0,211,203,0,43,0,25,0,0,0,164287713
15683_12_1558061318350515024,0,207,197,0,33,0,21,0,0,0,172219009
15683_12_1558061318595618003,0,208,196,0,33,0,22,0,0,0,83026612
15683_12_1558061318748795558,0,214,192,0,35,1,26,0,0,0,51153667
15683_12_1558061318901621369,0,214,191,0,34,0,27,0,0,0,64547903
15683_12_1558061319000981889,0,502,487,0,34,0,26,0,0,0,137681520
15683_12_1558061319138687271,0,197,208,0,34,0,11,0,0,0,209195255
15683_12_1558061319394360875,0,210,198,0,37,0,23,0,0,0,117027948
15683_12_1558061319547340883,0,206,201,0,36,0,20,0,0,0,120299586
15683_12_1558061319667679515,0,204,203,0,36,0,17,0,0,0,89067475
15683_12_1558061319823901642,0,205,200,0,34,0,19,0,0,0,94934970
15683_12_1558061320020672159,0,209,194,0,32,0,22,0,0,0,85415070
15683_12_1558061320143242376,0,210,196,0,35,0,24,0,0,0,124743150
15683_12_1558061320331901025,0,208,195,0,32,0,22,0,0,0,127637940
15683_12_1558061320556193492,0,193,210,0,32,0,7,0,0,0,91504727
15683_12_1558061320670976879,0,215,209,0,53,0,27,0,0,0,131820674
15683_12_1558061320869944887,0,212,240,0,81,0,25,0,0,0,122532776
15683_12_1558061321088101228,0,210,191,0,30,0,24,0,0,0,143520295
15683_12_1558061321295051132,0,198,205,0,32,0,12,0,0,0,125297718
15683_12_1558061321420383151,0,207,194,0,30,0,21,0,0,0,115822603
15683_12_1558061321536239341,0,200,207,0,36,0,14,0,0,0,148879538
15683_12_1558061321756496168,0,208,199,0,36,0,22,0,0,0,67571388
15683_12_1558061321824093784,0,206,201,0,36,0,20,0,0,0,140601341
15683_12_1558061321964733390,0,203,204,0,36,0,16,0,0,0,176754247
15683_12_1558061322183276654,0,202,204,0,35,0,14,0,0,0,133225390
15683_12_1558061322420201246,0,203,201,0,33,0,17,0,0,0,115495703
15683_12_1558061322581207366,0,213,189,0,31,0,27,0,0,0,95883183
15683_12_1558061322726309256,0,206,226,0,61,0,19,0,0,0,184794544
15683_12_1558061322971544968,0,210,220,0,59,0,23,0,0,0,168909711
15683_12_1558061323208070447,0,202,203,0,34,0,15,0,0,0,134469470
15683_12_1558061323387642724,0,206,196,0,31,0,20,0,0,0,123280811
15683_12_1558061323577662951,0,199,205,0,33,0,12,0,0,0,125024594
15683_12_1558061323739279756,0,204,203,0,36,0,18,0,0,0,132933265
15683_12_1558061323896210672,0,212,195,0,36,0,25,0,0,0,100200709
15683_12_1558061324040909561,0,204,205,0,38,0,17,0,0,0,153430455
15683_12_1558061324231838218,0,214,190,0,33,0,28,0,0,0,158448769
15683_12_1558061324435544416,0,204,198,0,31,0,18,0,0,0,122222142
15683_12_1558061324612091284,0,204,201,0,34,0,18,0,0,0,144705748
15683_12_1558061324906205852,0,208,202,0,39,0,22,0,0,0,133733496
15683_12_1558061325073908693,0,206,196,0,31,0,19,0,0,0,143756531
15683_12_1558061325276247700,0,200,207,0,36,0,14,0,0,0,139606629
15683_12_1558061325471909856,0,213,187,0,29,0,27,0,0,0,91002177
15683_12_1558061325562934391,0,199,205,0,33,0,13,0,0,0,189634418
15683_12_1558061325798205728,0,209,192,0,30,0,23,0,0,0,94338661
15683_12_1558061325944526351,0,203,204,0,36,0,17,0,0,0,123599057
15683_12_1558061326119805065,0,202,198,0,29,0,16,0,0,0,113515943
15683_12_1558061326279526895,0,203,206,0,38,0,17,0,0,0,190276211
15683_12_1558061326518915777,0,208,197,0,34,0,20,0,0,0,118908776
15683_12_1558061326675472073,0,204,203,0,36,0,18,0,0,0,116962460
15683_12_1558061326829013981,0,203,203,0,35,0,17,0,0,0,126459350
15683_12_1558061327003572970,0,215,212,0,36,0,18,0,0,0,83203473
15683_12_1558061327130758693,0,215,221,0,65,0,26,0,0,0,112338094
15683_12_1558061327243161436,0,195,210,0,34,0,8,0,0,0,149370338
15683_12_1558061327392616933,0,203,203,0,35,0,15,0,0,0,177925166
15683_12_1558061327613664984,0,205,201,0,35,0,18,0,0,0,129907055
15683_12_1558061327792198266,0,204,203,0,36,0,18,0,0,0,124843901
15683_12_1558061327966123935,0,211,193,0,33,0,25,0,0,0,83993590
15683_12_1558061328140898747,0,210,193,0,32,0,23,0,0,0,99495345
15683_12_1558061328343158925,0,209,196,0,34,0,22,0,0,0,87159257
15683_12_1558061328484285018,0,197,209,0,35,0,10,0,0,0,115802144
15683_12_1558061328642010473,0,201,204,0,34,0,15,0,0,0,165792302
15683_12_1558061328807837043,0,205,204,0,38,0,19,0,0,0,141516877
15683_12_1558061329034436941,0,204,203,0,36,0,18,0,0,0,116559112
15683_12_1558061329187950531,0,205,197,0,31,0,19,0,0,0,85961519
15683_12_1558061329331902642,0,213,189,0,31,0,27,0,0,0,123645145
15683_12_1558061329455576300,0,214,190,0,33,0,28,0,0,0,135730609
15683_12_1558061329591330968,0,197,205,0,31,0,11,0,0,0,165791522
15683_12_1558061329800682939,0,200,203,0,32,0,13,0,0,0,79695010
15683_12_1558061329913018638,0,199,204,0,32,0,13,0,0,0,109240481
15683_12_1558061330069996139,0,210,192,0,31,0,24,0,0,0,76042021
15683_12_1558061330146058429,0,202,199,0,30,0,15,0,0,0,73427015
15683_12_1558061330257542657,0,209,213,0,51,0,22,0,0,0,173390586
15683_12_1558061330430979181,0,208,204,0,41,0,20,0,0,0,145763350
15683_12_1558061330576776586,0,202,201,0,32,0,16,0,0,0,212335009
15683_12_1558061330828631387,0,203,201,0,33,0,17,0,0,0,135469440
15683_12_1558061331012430704,0,219,209,0,37,0,22,0,0,0,90234903
15683_12_1558061331155798420,0,210,196,0,35,0,23,0,0,0,124128060
15683_12_1558061331279951144,0,196,207,0,32,0,10,0,0,0,142401021
15683_12_1558061331422374278,0,196,209,0,34,0,10,0,0,0,201501064
15683_12_1558061331675556187,0,201,200,0,30,0,15,0,0,0,86724341
15683_12_1558061331852941783,0,205,196,0,30,0,19,0,0,0,153156915
15683_12_1558061332057786454,0,209,191,0,29,0,23,0,0,0,92527337
15683_12_1558061332188647158,0,208,193,0,30,0,22,0,0,0,101309126
15683_12_1558061332343913943,0,205,200,0,34,0,18,0,0,0,99806920
15683_12_1558061332491537867,0,209,197,0,35,0,23,0,0,0,69214521
15683_12_1558061332560778000,0,201,206,0,36,0,14,0,0,0,124666481
15683_12_1558061332685490229,0,198,205,0,32,0,12,0,0,0,205640229
15683_12_1558061332942194070,0,218,371,0,218,0,24,0,0,0,204333866
15683_12_1558061333191480235,0,207,201,0,37,0,20,0,0,0,102902408
15683_12_1558061333346059271,0,205,203,0,37,0,19,0,0,0,143290249
15683_12_1558061333540243670,0,207,201,0,37,0,21,0,0,0,131609536
15683_12_1558061333731652774,0,214,217,0,60,0,26,0,0,0,115664448
15683_12_1558061333847388117,0,210,196,0,35,0,23,0,0,0,221844065
15683_12_1558061334123952499,0,202,201,0,32,0,16,0,0,0,120010360
15683_12_1558061334243988887,0,205,203,0,37,0,19,0,0,0,166029056
15683_12_1558061334459925909,0,212,191,0,32,0,26,0,0,0,85366223
15683_12_1558061334583772426,0,201,205,0,35,0,15,0,0,0,120076899
15683_12_1558061334703908149,0,192,217,0,38,0,6,0,0,0,160300001
15683_12_1558061334864235214,0,199,209,0,37,0,12,0,0,0,171958605
15683_12_1558061335088930795,0,211,202,0,42,0,24,0,0,0,109850823
15683_12_1558061335372200489,0,203,199,0,31,0,17,0,0,0,92259427
15683_12_1558061335464496483,0,201,203,0,33,0,15,0,0,0,132901651
15683_12_1558061335620652571,0,198,204,0,31,0,12,0,0,0,126745565
15683_12_1558061335782433639,0,204,201,0,34,0,18,0,0,0,87903465
15683_12_1558061335870397088,0,203,200,0,32,0,17,0,0,0,145145998
15683_12_1558061336054338327,0,204,225,0,58,0,17,0,0,0,79895865
15683_12_1558061336174235829,0,208,222,0,59,0,20,0,0,0,141639069
15683_12_1558061336343931475,0,199,212,0,40,0,13,0,0,0,184110353
15683_12_1558061336567254895,0,213,191,0,33,0,27,0,0,0,126229309
15683_12_1558061336768381295,0,206,201,0,36,0,20,0,0,0,137506861
15683_12_1558061336951860234,0,203,199,0,31,0,17,0,0,0,74543044
15683_12_1558061337116200604,0,202,201,0,32,0,16,0,0,0,104185648
15683_12_1558061337255945573,0,203,197,0,29,0,17,0,0,0,95990263
15683_12_1558061337388775446,0,209,218,0,56,0,21,0,0,0,123532461
15683_12_1558061337557804538,0,202,200,0,31,0,16,0,0,0,136532490
15683_12_1558061337919786397,0,206,201,0,36,0,19,0,0,0,108319500
15683_12_1558061338054121709,0,204,199,0,32,0,18,0,0,0,90241432
15683_12_1558061338186682733,0,202,204,0,35,0,15,0,0,0,124853593
15683_12_1558061338311564262,0,202,205,0,36,0,15,0,0,0,158800069
15683_12_1558061338514127630,0,200,203,0,32,0,13,0,0,0,136138063
15683_12_1558061338650287252,0,204,198,0,31,0,18,0,0,0,146059072
15683_12_1558061338796371737,0,207,210,0,46,0,21,0,0,0,166571558
15683_12_1558061339079931153,0,212,195,0,36,0,25,0,0,0,104324738
15683_12_1558061339184284954,0,204,206,0,39,0,18,0,0,0,135259713
15683_12_1558061339376148319,0,204,209,0,42,0,18,0,0,0,173659772
15683_12_1558061339576231256,0,202,202,0,33,0,16,0,0,0,136951681
15683_12_1558061339763865321,0,209,197,0,35,0,23,0,0,0,175836497
15683_12_1558061339984185780,0,206,201,0,36,0,20,0,0,0,94015956
15683_12_1558061340129780460,0,205,197,0,31,0,19,0,0,0,123098968
15683_12_1558061340291194516,0,213,188,0,30,0,27,0,0,0,76726767
15683_12_1558061340456164858,0,210,235,0,74,0,23,0,0,0,101737735
15683_12_1558061340603943270,0,201,201,0,31,0,15,0,0,0,108062462
15683_12_1558061340752681947,0,209,207,0,45,0,23,0,0,0,240045990
15683_12_1558061341062448657,0,204,199,0,32,0,18,0,0,0,211643749
15683_12_1558061341274174550,0,216,195,0,40,0,28,0,0,0,182996189
15683_12_1558061341523493589,0,208,195,0,32,0,22,0,0,0,91876853
15683_12_1558061341718258196,0,215,190,0,34,0,28,0,0,0,86214887
15683_12_1558061341879083113,0,215,214,0,58,0,26,0,0,0,74039761
15683_12_1558061342026339823,0,208,220,0,57,0,22,0,0,0,189705180
15683_12_1558061342216071862,0,205,219,0,53,0,16,0,0,0,188645025
15683_12_1558061342404734818,0,192,217,0,38,0,6,0,0,0,190948419
